ts,used_mib,available_mib,swap_mib,container_rss_mib,running,waiting,kv_pct,prefix_hit_pct,prompt_tps,gen_tps
2026-04-13T14:22:40.850+00:00,71754,52795,7032,2966,2,0,7.0,95.4,23.6,89.8
2026-04-13T14:22:41.376+00:00,71756,52793,7032,2966,2,0,7.0,95.4,23.6,89.8
2026-04-13T14:22:43.430+00:00,71770,52779,7032,2966,2,0,7.0,95.4,0.0,83.6
2026-04-13T14:22:43.955+00:00,71764,52785,7032,2966,2,0,7.0,95.4,0.0,83.6
2026-04-13T14:22:44.480+00:00,71764,52785,7032,2966,2,0,7.0,95.4,0.0,83.6
2026-04-13T14:22:45.005+00:00,71766,52783,7032,2966,2,0,7.0,95.4,0.0,83.6
2026-04-13T14:22:45.530+00:00,71763,52786,7032,2966,2,0,7.0,95.4,0.0,83.6
2026-04-13T14:22:46.057+00:00,71764,52785,7032,2966,2,0,7.0,95.4,0.0,83.6
2026-04-13T14:22:46.583+00:00,71764,52785,7032,2966,2,0,7.0,95.4,0.0,83.6
2026-04-13T14:22:48.635+00:00,71756,52793,7032,2966,2,0,7.0,95.4,0.0,83.6
2026-04-13T14:22:49.161+00:00,71757,52793,7032,2966,2,0,7.0,95.4,0.0,83.6
2026-04-13T14:22:49.685+00:00,71757,52792,7032,2966,2,0,7.0,95.4,0.0,83.6
2026-04-13T14:22:50.211+00:00,71757,52792,7032,2966,2,0,7.0,95.4,0.0,83.6
2026-04-13T14:22:50.738+00:00,71764,52785,7032,2966,2,0,7.0,95.4,0.0,83.6
2026-04-13T14:22:51.265+00:00,71763,52786,7032,2966,2,0,7.0,95.4,0.0,83.6
2026-04-13T14:22:51.790+00:00,71772,52778,7032,2966,2,0,7.0,95.4,0.0,83.6
2026-04-13T14:22:53.841+00:00,71773,52776,7032,2966,2,0,7.2,95.5,7.4,83.0
2026-04-13T14:22:54.370+00:00,71773,52777,7032,2966,2,0,7.2,95.5,7.4,83.0
2026-04-13T14:22:54.897+00:00,71773,52777,7032,2966,2,0,7.2,95.5,7.4,83.0
2026-04-13T14:22:55.422+00:00,71774,52775,7032,2966,2,0,7.2,95.5,7.4,83.0
2026-04-13T14:22:55.947+00:00,71771,52778,7032,2966,2,0,7.2,95.5,7.4,83.0
2026-04-13T14:22:56.474+00:00,71771,52779,7032,2966,2,0,7.2,95.5,7.4,83.0
2026-04-13T14:22:57.002+00:00,71767,52782,7032,2966,2,0,7.2,95.5,7.4,83.0
2026-04-13T14:22:59.055+00:00,71775,52774,7032,2966,2,0,7.2,95.5,7.4,83.0
2026-04-13T14:22:59.583+00:00,71773,52776,7032,2966,2,0,7.2,95.5,7.4,83.0
2026-04-13T14:23:00.109+00:00,71780,52769,7032,2966,2,0,7.2,95.5,7.4,83.0
2026-04-13T14:23:00.633+00:00,71779,52770,7032,2966,2,0,7.2,95.5,7.4,83.0
2026-04-13T14:23:01.163+00:00,71776,52774,7032,2966,2,0,7.2,95.5,7.4,83.0
2026-04-13T14:23:01.690+00:00,71768,52781,7032,2966,2,0,7.2,95.5,7.4,83.0
2026-04-13T14:23:02.217+00:00,71769,52780,7032,2966,2,0,7.2,95.5,7.4,83.0
2026-04-13T14:23:04.267+00:00,71762,52787,7032,2966,2,0,7.2,95.5,0.0,84.2
2026-04-13T14:23:04.790+00:00,71761,52788,7032,2966,2,0,7.2,95.5,0.0,84.2
2026-04-13T14:23:05.316+00:00,71760,52789,7032,2966,2,0,7.2,95.5,0.0,84.2
2026-04-13T14:23:05.841+00:00,71758,52791,7032,2966,2,0,7.2,95.5,0.0,84.2
2026-04-13T14:23:06.368+00:00,71756,52793,7032,2966,2,0,7.2,95.5,0.0,84.2
2026-04-13T14:23:06.893+00:00,71756,52793,7032,2966,2,0,7.2,95.5,0.0,84.2
2026-04-13T14:23:07.419+00:00,71756,52793,7032,2966,2,0,7.2,95.5,0.0,84.2
2026-04-13T14:23:09.470+00:00,71760,52790,7032,2966,2,0,7.2,95.5,0.0,84.2
2026-04-13T14:23:09.996+00:00,71758,52791,7032,2966,2,0,7.2,95.5,0.0,84.2
2026-04-13T14:23:10.520+00:00,71757,52792,7032,2966,2,0,7.2,95.5,0.0,84.2
2026-04-13T14:23:11.045+00:00,71755,52795,7032,2966,2,0,7.2,95.5,0.0,84.2
2026-04-13T14:23:11.569+00:00,71754,52795,7032,2966,2,0,7.2,95.5,0.0,84.2
2026-04-13T14:23:12.094+00:00,71745,52804,7032,2966,2,0,7.2,95.5,0.0,84.2
2026-04-13T14:23:12.620+00:00,71748,52801,7032,2966,1,0,3.4,95.5,0.0,58.6
2026-04-13T14:23:14.670+00:00,71753,52797,7032,2966,1,0,3.4,95.5,0.0,58.6
2026-04-13T14:23:15.197+00:00,71761,52788,7032,2966,1,0,3.4,95.5,0.0,58.6
2026-04-13T14:23:15.723+00:00,71762,52787,7032,2966,1,0,3.4,95.5,0.0,58.6
2026-04-13T14:23:16.249+00:00,71763,52786,7032,2966,1,0,3.4,95.5,0.0,58.6
2026-04-13T14:23:16.776+00:00,71760,52789,7032,2966,1,0,3.4,95.5,0.0,58.6
2026-04-13T14:23:17.301+00:00,71762,52787,7032,2966,1,0,3.4,95.5,0.0,58.6
2026-04-13T14:23:17.829+00:00,71769,52780,7032,2966,1,0,3.4,95.5,0.0,58.6
2026-04-13T14:23:19.879+00:00,71759,52790,7032,2966,1,0,3.4,95.5,0.0,58.6
2026-04-13T14:23:20.405+00:00,71756,52793,7032,2966,1,0,3.4,95.5,0.0,58.6
2026-04-13T14:23:20.932+00:00,71758,52791,7032,2966,1,0,3.4,95.5,0.0,58.6
2026-04-13T14:23:21.459+00:00,71761,52788,7032,2966,1,0,3.4,95.5,0.0,58.6
2026-04-13T14:23:21.985+00:00,71757,52792,7032,2966,1,0,3.4,95.5,0.0,58.6
2026-04-13T14:23:22.509+00:00,71754,52795,7032,2966,1,0,3.4,95.5,64.6,54.3
2026-04-13T14:23:23.033+00:00,71761,52788,7032,2966,1,0,3.4,95.5,64.6,54.3
2026-04-13T14:23:25.083+00:00,71754,52795,7032,2966,1,0,3.4,95.5,64.6,54.3
2026-04-13T14:23:25.609+00:00,71746,52803,7032,2966,1,0,3.4,95.5,64.6,54.3
2026-04-13T14:23:26.149+00:00,71747,52802,7032,2966,1,0,3.4,95.5,64.6,54.3
2026-04-13T14:23:26.675+00:00,71743,52807,7032,2966,1,0,3.4,95.5,64.6,54.3
2026-04-13T14:23:27.200+00:00,71738,52811,7032,2966,1,0,3.4,95.5,64.6,54.3
2026-04-13T14:23:27.725+00:00,71738,52811,7032,2966,1,0,3.4,95.5,64.6,54.3
2026-04-13T14:23:28.250+00:00,71738,52811,7032,2966,1,0,3.4,95.5,64.6,54.3
2026-04-13T14:23:30.305+00:00,71740,52809,7032,2966,1,0,3.4,95.5,64.6,54.3
2026-04-13T14:23:30.830+00:00,71742,52808,7032,2966,1,0,3.4,95.5,64.6,54.3
2026-04-13T14:23:31.356+00:00,71741,52808,7032,2966,1,0,3.4,95.5,64.6,54.3
2026-04-13T14:23:31.881+00:00,71742,52807,7032,2966,1,0,3.4,95.5,64.6,54.3
2026-04-13T14:23:32.406+00:00,71742,52807,7032,2966,1,0,3.4,95.5,64.6,54.3
2026-04-13T14:23:32.930+00:00,71742,52807,7032,2966,1,0,3.6,95.5,0.0,56.2
2026-04-13T14:23:33.453+00:00,71749,52800,7032,2966,1,0,3.6,95.5,0.0,56.2
2026-04-13T14:23:35.502+00:00,71750,52799,7032,2966,1,0,3.6,95.5,0.0,56.2
2026-04-13T14:23:36.029+00:00,71749,52800,7032,2966,1,0,3.6,95.5,0.0,56.2
2026-04-13T14:23:36.556+00:00,71752,52797,7032,2966,1,0,3.6,95.5,0.0,56.2
2026-04-13T14:23:37.081+00:00,71755,52794,7032,2966,1,0,3.6,95.5,0.0,56.2
2026-04-13T14:23:37.607+00:00,71759,52790,7032,2966,1,0,3.6,95.5,0.0,56.2
2026-04-13T14:23:38.132+00:00,71763,52786,7032,2966,1,0,3.6,95.5,0.0,56.2
2026-04-13T14:23:38.659+00:00,71771,52778,7032,2966,1,0,3.6,95.5,0.0,56.2
2026-04-13T14:23:40.709+00:00,71765,52784,7032,2966,1,0,3.6,95.5,0.0,56.2
2026-04-13T14:23:41.232+00:00,71762,52787,7032,2966,1,0,3.6,95.5,0.0,56.2
2026-04-13T14:23:41.757+00:00,71760,52789,7032,2966,1,0,3.6,95.5,0.0,56.2
2026-04-13T14:23:42.284+00:00,71768,52782,7032,2966,1,0,3.6,95.5,0.0,56.2
2026-04-13T14:23:42.809+00:00,71772,52777,7032,2966,1,0,3.6,95.5,0.0,55.9
2026-04-13T14:23:43.337+00:00,71779,52770,7032,2966,1,0,3.6,95.5,0.0,55.9
2026-04-13T14:23:43.861+00:00,71772,52777,7032,2967,1,0,3.6,95.5,0.0,55.9
2026-04-13T14:23:45.916+00:00,71783,52766,7032,2967,1,0,3.6,95.5,0.0,55.9
2026-04-13T14:23:46.445+00:00,71776,52773,7032,2967,1,0,3.6,95.5,0.0,55.9
2026-04-13T14:23:46.970+00:00,71766,52783,7032,2967,1,0,3.6,95.5,0.0,55.9
2026-04-13T14:23:47.499+00:00,71770,52779,7032,2967,1,0,3.6,95.5,0.0,55.9
2026-04-13T14:23:48.027+00:00,71777,52772,7032,2967,1,0,3.6,95.5,0.0,55.9
2026-04-13T14:23:48.551+00:00,71772,52777,7032,2967,1,0,3.6,95.5,0.0,55.9
2026-04-13T14:23:49.078+00:00,71769,52781,7032,2966,1,0,3.6,95.5,0.0,55.9
2026-04-13T14:23:51.130+00:00,71793,52756,7032,2966,1,0,3.6,95.5,0.0,55.9
2026-04-13T14:23:51.658+00:00,71796,52753,7032,2966,1,0,3.6,95.5,0.0,55.9
2026-04-13T14:23:52.182+00:00,71790,52759,7032,2966,1,0,3.6,95.5,0.0,55.9
2026-04-13T14:23:52.708+00:00,71780,52769,7032,2966,1,0,3.7,95.5,0.0,55.9
2026-04-13T14:23:53.234+00:00,71788,52761,7032,2966,1,0,3.7,95.5,0.0,55.9
2026-04-13T14:23:53.759+00:00,71775,52774,7032,2966,1,0,3.7,95.5,0.0,55.9
2026-04-13T14:23:54.284+00:00,71777,52772,7032,2966,1,0,3.7,95.5,0.0,55.9
2026-04-13T14:23:56.335+00:00,71809,52740,7032,2966,1,0,3.7,95.5,0.0,55.9
2026-04-13T14:23:56.862+00:00,71804,52745,7031,2966,1,0,3.7,95.5,0.0,55.9
2026-04-13T14:23:57.386+00:00,71806,52743,7031,2966,1,0,3.7,95.5,0.0,55.9
2026-04-13T14:23:57.912+00:00,71799,52750,7031,2966,1,0,3.7,95.5,0.0,55.9
2026-04-13T14:23:58.441+00:00,71799,52750,7031,2966,1,0,3.7,95.5,0.0,55.9
2026-04-13T14:23:58.965+00:00,71790,52759,7031,2966,1,0,3.7,95.5,0.0,55.9
2026-04-13T14:23:59.492+00:00,71781,52768,7031,2966,1,0,3.7,95.5,0.0,55.9
2026-04-13T14:24:01.546+00:00,71776,52773,7031,2966,1,0,3.7,95.5,0.0,55.9
2026-04-13T14:24:02.073+00:00,71779,52770,7031,2966,1,0,3.7,95.5,0.0,55.9
2026-04-13T14:24:02.601+00:00,71780,52769,7031,2966,1,0,3.7,95.5,0.0,55.7
2026-04-13T14:24:03.126+00:00,71781,52768,7031,2966,1,0,3.7,95.5,0.0,55.7
2026-04-13T14:24:03.651+00:00,71799,52750,7031,2966,1,0,3.7,95.5,0.0,55.7
2026-04-13T14:24:04.172+00:00,71803,52746,7031,2966,1,0,3.7,95.5,0.0,55.7
2026-04-13T14:24:04.688+00:00,71794,52755,7031,2966,1,0,3.7,95.5,0.0,55.7
2026-04-13T14:24:06.723+00:00,71783,52766,7031,2966,1,0,3.7,95.5,0.0,55.7
2026-04-13T14:24:07.241+00:00,71784,52765,7031,2966,1,0,3.7,95.5,0.0,55.7
2026-04-13T14:24:07.760+00:00,71791,52758,7031,2966,1,0,3.7,95.5,0.0,55.7
2026-04-13T14:24:08.277+00:00,71804,52745,7031,2966,1,0,3.7,95.5,0.0,55.7
2026-04-13T14:24:08.796+00:00,71799,52750,7031,2966,1,0,3.7,95.5,0.0,55.7
2026-04-13T14:24:09.312+00:00,71798,52752,7031,2966,1,0,3.7,95.5,0.0,55.7
2026-04-13T14:24:09.829+00:00,71809,52740,7031,2966,1,0,3.7,95.5,0.0,55.7
2026-04-13T14:24:11.862+00:00,71826,52723,7031,2966,1,0,3.7,95.5,0.0,55.7
2026-04-13T14:24:12.377+00:00,71823,52726,7031,2966,1,0,3.7,95.5,0.0,55.7
2026-04-13T14:24:12.891+00:00,71826,52723,7031,2966,0,0,0.0,95.5,0.0,6.7
2026-04-13T14:24:13.407+00:00,71823,52726,7031,2966,0,0,0.0,95.5,0.0,6.7
2026-04-13T14:24:13.924+00:00,71828,52721,7031,2966,0,0,0.0,95.5,0.0,6.7
2026-04-13T14:24:14.442+00:00,71829,52720,7031,2966,0,0,0.0,95.5,0.0,6.7
2026-04-13T14:24:14.958+00:00,71811,52738,7031,2966,0,0,0.0,95.5,0.0,6.7
2026-04-13T14:24:16.994+00:00,71809,52740,7031,2966,0,0,0.0,95.5,0.0,6.7
2026-04-13T14:24:17.512+00:00,71819,52730,7031,2966,0,0,0.0,95.5,0.0,6.7
2026-04-13T14:24:18.027+00:00,71810,52739,7031,2966,0,0,0.0,95.5,0.0,6.7
2026-04-13T14:24:18.547+00:00,71810,52740,7031,2966,0,0,0.0,95.5,0.0,6.7
2026-04-13T14:24:19.063+00:00,71802,52747,7031,2966,0,0,0.0,95.5,0.0,6.7
2026-04-13T14:24:19.581+00:00,71804,52745,7031,2966,0,0,0.0,95.5,0.0,6.7
2026-04-13T14:24:20.099+00:00,71808,52741,7031,2966,0,0,0.0,95.5,0.0,6.7
2026-04-13T14:24:22.133+00:00,71820,52729,7031,2966,0,0,0.0,95.5,0.0,6.7
2026-04-13T14:24:22.648+00:00,71820,52730,7031,2966,0,0,0.0,95.5,0.0,0.0
2026-04-13T14:24:23.167+00:00,71819,52730,7031,2966,0,0,0.0,95.5,0.0,0.0
2026-04-13T14:24:23.683+00:00,71823,52726,7031,2966,0,0,0.0,95.5,0.0,0.0
2026-04-13T14:24:24.201+00:00,71817,52732,7031,2966,0,0,0.0,95.5,0.0,0.0
2026-04-13T14:24:24.719+00:00,71790,52760,7031,2966,0,0,0.0,95.5,0.0,0.0
2026-04-13T14:24:25.238+00:00,71779,52770,7031,2966,0,0,0.0,95.5,0.0,0.0
2026-04-13T14:24:27.269+00:00,71783,52766,7031,2966,0,0,0.0,95.5,0.0,0.0
2026-04-13T14:24:27.784+00:00,71783,52766,7031,2966,0,0,0.0,95.5,0.0,0.0
2026-04-13T14:24:28.302+00:00,71782,52767,7031,2966,0,0,0.0,95.5,0.0,0.0
2026-04-13T14:24:28.820+00:00,71791,52758,7031,2966,0,0,0.0,95.5,0.0,0.0
2026-04-13T14:24:29.338+00:00,71793,52756,7031,2966,0,0,0.0,95.5,0.0,0.0
2026-04-13T14:24:29.852+00:00,71802,52748,7031,2966,0,0,0.0,95.5,0.0,0.0
2026-04-13T14:24:30.369+00:00,71807,52742,7031,2966,0,0,0.0,95.5,0.0,0.0
2026-04-13T14:24:32.403+00:00,71800,52750,7031,2966,0,0,0.0,95.5,0.0,0.0
2026-04-13T14:24:32.921+00:00,71791,52758,7031,2966,0,0,0.0,95.5,0.0,0.0
2026-04-13T14:24:33.438+00:00,71791,52758,7031,2966,0,0,0.0,95.5,0.0,0.0
