ts,used_mib,available_mib,swap_mib,container_rss_mib,running,waiting,kv_pct,prefix_hit_pct,prompt_tps,gen_tps
2026-04-13T18:09:34.090+00:00,71933,52616,7094,6458,4,0,21.2,91.0,0.0,110.4
2026-04-13T18:09:34.619+00:00,71936,52613,7094,6458,4,0,21.2,91.0,0.0,110.4
2026-04-13T18:09:35.148+00:00,71936,52613,7094,6458,4,0,21.2,91.0,0.0,110.4
2026-04-13T18:09:35.677+00:00,71939,52610,7094,6458,4,0,21.2,91.0,0.0,110.4
2026-04-13T18:09:36.207+00:00,71937,52612,7094,6458,4,0,21.2,91.0,0.0,110.4
2026-04-13T18:09:36.734+00:00,71934,52615,7094,6458,4,0,21.2,91.0,0.0,110.4
2026-04-13T18:09:38.792+00:00,71924,52625,7094,6458,4,0,21.2,91.0,0.0,110.4
2026-04-13T18:09:39.320+00:00,71926,52623,7094,6458,4,0,21.2,91.0,0.0,110.4
2026-04-13T18:09:39.851+00:00,71919,52630,7094,6458,4,0,21.2,91.0,0.0,110.4
2026-04-13T18:09:40.379+00:00,71909,52641,7094,6458,4,0,21.3,91.0,0.0,110.8
2026-04-13T18:09:40.907+00:00,71908,52642,7094,6458,4,0,21.3,91.0,0.0,110.8
2026-04-13T18:09:41.436+00:00,71907,52643,7094,6458,4,0,21.3,91.0,0.0,110.8
2026-04-13T18:09:41.961+00:00,71904,52645,7094,6458,4,0,21.3,91.0,0.0,110.8
2026-04-13T18:09:44.020+00:00,71909,52640,7094,6458,4,0,21.3,91.0,0.0,110.8
2026-04-13T18:09:44.549+00:00,71912,52637,7094,6458,4,0,21.3,91.0,0.0,110.8
2026-04-13T18:09:45.080+00:00,71909,52640,7094,6458,4,0,21.3,91.0,0.0,110.8
2026-04-13T18:09:45.608+00:00,71904,52645,7094,6458,4,0,21.3,91.0,0.0,110.8
2026-04-13T18:09:46.180+00:00,71906,52644,7094,6458,4,0,21.3,91.0,0.0,110.8
2026-04-13T18:09:46.709+00:00,71910,52639,7094,6458,4,0,21.3,91.0,0.0,110.8
2026-04-13T18:09:47.237+00:00,71915,52635,7094,6458,4,0,21.3,91.0,0.0,110.8
2026-04-13T18:09:49.303+00:00,71940,52609,7094,6458,4,0,21.3,91.0,0.0,110.8
2026-04-13T18:09:49.835+00:00,71934,52616,7094,6458,4,0,21.3,91.0,0.0,110.8
2026-04-13T18:09:50.362+00:00,71934,52615,7094,6458,4,0,21.3,91.0,0.0,110.4
2026-04-13T18:09:50.890+00:00,71937,52612,7094,6458,4,0,21.3,91.0,0.0,110.4
2026-04-13T18:09:51.415+00:00,71937,52612,7094,6458,4,0,21.3,91.0,0.0,110.4
2026-04-13T18:09:51.943+00:00,71942,52607,7094,6458,4,0,21.3,91.0,0.0,110.4
2026-04-13T18:09:52.472+00:00,71940,52609,7094,6458,4,0,21.3,91.0,0.0,110.4
2026-04-13T18:09:54.531+00:00,72206,52343,7094,6458,4,0,21.3,91.0,0.0,110.4
2026-04-13T18:09:55.059+00:00,72313,52237,7094,6458,4,0,21.3,91.0,0.0,110.4
2026-04-13T18:09:55.593+00:00,72193,52357,7094,6458,4,0,21.3,91.0,0.0,110.4
2026-04-13T18:09:56.124+00:00,72183,52366,7094,6458,4,0,21.3,91.0,0.0,110.4
2026-04-13T18:09:56.653+00:00,72151,52398,7094,6458,4,0,21.3,91.0,0.0,110.4
2026-04-13T18:09:57.181+00:00,72142,52407,7094,6458,4,0,21.3,91.0,0.0,110.4
2026-04-13T18:09:57.707+00:00,72130,52420,7094,6458,4,0,21.3,91.0,0.0,110.4
2026-04-13T18:09:59.767+00:00,72095,52454,7094,6458,4,0,21.3,91.0,0.0,110.4
2026-04-13T18:10:00.296+00:00,72077,52473,7094,6458,4,0,21.3,91.0,0.0,110.4
2026-04-13T18:10:00.828+00:00,72070,52479,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:01.359+00:00,72066,52483,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:01.889+00:00,72059,52490,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:02.419+00:00,72050,52499,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:02.950+00:00,72040,52509,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:05.010+00:00,72018,52531,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:05.539+00:00,72010,52539,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:06.072+00:00,72004,52545,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:06.602+00:00,72000,52549,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:07.132+00:00,72001,52548,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:07.659+00:00,72014,52535,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:08.185+00:00,72008,52541,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:10.248+00:00,72018,52531,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:10.779+00:00,72006,52543,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:11.308+00:00,72004,52546,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:11.836+00:00,72002,52547,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:12.366+00:00,72000,52549,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:12.895+00:00,72027,52522,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:13.423+00:00,72034,52516,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:15.483+00:00,72012,52537,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:16.012+00:00,72030,52519,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:16.541+00:00,72024,52525,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:17.071+00:00,72025,52524,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:17.600+00:00,72027,52522,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:18.132+00:00,72028,52521,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:18.657+00:00,72024,52525,7094,6458,4,0,21.7,91.0,0.0,110.0
2026-04-13T18:10:20.717+00:00,72012,52537,7094,6458,4,0,21.8,91.0,0.0,110.4
2026-04-13T18:10:21.246+00:00,72015,52534,7094,6458,4,0,21.8,91.0,0.0,110.4
2026-04-13T18:10:21.775+00:00,72025,52524,7094,6458,4,0,21.8,91.0,0.0,110.4
2026-04-13T18:10:22.305+00:00,72039,52510,7094,6458,4,0,21.8,91.0,0.0,110.4
2026-04-13T18:10:22.833+00:00,72037,52512,7094,6458,4,0,21.8,91.0,0.0,110.4
2026-04-13T18:10:23.364+00:00,72042,52507,7094,6458,4,0,21.8,91.0,0.0,110.4
2026-04-13T18:10:23.895+00:00,72035,52514,7094,6458,4,0,21.8,91.0,0.0,110.4
2026-04-13T18:10:25.953+00:00,71987,52562,7094,6458,4,0,21.8,91.0,0.0,110.4
2026-04-13T18:10:26.481+00:00,71950,52599,7094,6458,4,0,21.8,91.0,0.0,110.4
2026-04-13T18:10:27.010+00:00,71947,52603,7094,6458,4,0,21.8,91.0,0.0,110.4
2026-04-13T18:10:27.540+00:00,71943,52606,7094,6458,4,0,21.8,91.0,0.0,110.4
2026-04-13T18:10:28.070+00:00,71943,52606,7094,6458,4,0,21.8,91.0,0.0,110.4
2026-04-13T18:10:28.598+00:00,71939,52611,7094,6458,4,0,21.8,91.0,0.0,110.4
2026-04-13T18:10:29.127+00:00,71928,52621,7094,6458,4,0,21.8,91.0,0.0,110.4
2026-04-13T18:10:31.188+00:00,71936,52613,7094,6458,4,0,21.8,91.0,0.0,110.0
2026-04-13T18:10:31.717+00:00,71927,52622,7094,6458,4,0,21.8,91.0,0.0,110.0
2026-04-13T18:10:32.246+00:00,71928,52621,7094,6458,4,0,21.8,91.0,0.0,110.0
2026-04-13T18:10:32.776+00:00,71927,52622,7094,6458,4,0,21.8,91.0,0.0,110.0
2026-04-13T18:10:33.303+00:00,71924,52625,7094,6458,4,0,21.8,91.0,0.0,110.0
2026-04-13T18:10:33.832+00:00,71922,52627,7094,6458,4,0,21.8,91.0,0.0,110.0
2026-04-13T18:10:34.360+00:00,71935,52614,7094,6458,4,0,21.8,91.0,0.0,110.0
2026-04-13T18:10:36.416+00:00,71940,52609,7094,6458,4,0,21.8,91.0,0.0,110.0
2026-04-13T18:10:36.938+00:00,71933,52616,7094,6458,4,0,21.8,91.0,0.0,110.0
2026-04-13T18:10:37.464+00:00,72165,52384,7094,6458,4,0,21.8,91.0,0.0,110.0
2026-04-13T18:10:37.990+00:00,72679,51870,7094,6458,4,0,21.8,91.0,0.0,110.0
2026-04-13T18:10:38.519+00:00,73121,51428,7094,6458,4,0,21.8,91.0,0.0,110.0
2026-04-13T18:10:39.049+00:00,74028,50521,7094,6458,4,0,21.8,91.0,0.0,110.0
2026-04-13T18:10:39.583+00:00,74520,50029,7094,6459,4,0,21.8,91.0,0.0,110.0
2026-04-13T18:10:41.640+00:00,73897,50652,7116,6459,4,0,18.9,86.7,0.0,65.9
2026-04-13T18:10:42.165+00:00,75052,49497,7172,6459,4,0,18.9,86.7,0.0,65.9
2026-04-13T18:10:42.687+00:00,74658,49892,7184,6459,4,0,18.9,86.7,0.0,65.9
2026-04-13T18:10:43.210+00:00,75525,49024,7227,6459,4,0,18.9,86.7,0.0,65.9
2026-04-13T18:10:43.735+00:00,75691,48858,7238,6459,4,0,18.9,86.7,0.0,65.9
2026-04-13T18:10:44.267+00:00,76027,48522,7242,6459,4,0,18.9,86.7,0.0,65.9
2026-04-13T18:10:44.835+00:00,75668,48881,7288,6222,4,0,18.9,86.7,0.0,65.9
2026-04-13T18:10:46.883+00:00,76307,48242,7332,6222,4,0,18.9,86.7,0.0,65.9
2026-04-13T18:10:47.414+00:00,76316,48234,7332,6222,4,0,18.9,86.7,0.0,65.9
2026-04-13T18:10:47.945+00:00,76295,48254,7332,6222,4,0,18.9,86.7,0.0,65.9
2026-04-13T18:10:48.476+00:00,76314,48236,7332,6222,4,0,18.9,86.7,0.0,65.9
2026-04-13T18:10:49.010+00:00,76245,48304,7332,6222,4,0,18.9,86.7,0.0,65.9
2026-04-13T18:10:49.540+00:00,76255,48294,7332,6222,4,0,18.9,86.7,0.0,65.9
2026-04-13T18:10:50.067+00:00,76282,48268,7332,6241,4,0,18.9,86.7,0.0,65.9
2026-04-13T18:10:52.130+00:00,76222,48327,7332,6241,4,0,20.9,86.7,3405.0,46.0
2026-04-13T18:10:52.660+00:00,75262,49287,7332,6241,4,0,20.9,86.7,3405.0,46.0
2026-04-13T18:10:53.197+00:00,73386,51163,7332,6241,4,0,20.9,86.7,3405.0,46.0
2026-04-13T18:10:53.728+00:00,72131,52418,7332,6241,4,0,20.9,86.7,3405.0,46.0
2026-04-13T18:10:54.261+00:00,72513,52037,7332,6241,4,0,20.9,86.7,3405.0,46.0
2026-04-13T18:10:54.793+00:00,72807,51742,7332,6241,4,0,20.9,86.7,3405.0,46.0
2026-04-13T18:10:55.321+00:00,73192,51357,7332,6243,4,0,20.9,86.7,3405.0,46.0
2026-04-13T18:10:57.379+00:00,74422,50127,7332,6243,4,0,20.9,86.7,3405.0,46.0
2026-04-13T18:10:57.907+00:00,74761,49789,7332,6243,4,0,20.9,86.7,3405.0,46.0
2026-04-13T18:10:58.437+00:00,74500,50050,7332,6243,4,0,20.9,86.7,3405.0,46.0
2026-04-13T18:10:58.966+00:00,73922,50627,7332,6243,4,0,20.9,86.7,3405.0,46.0
2026-04-13T18:10:59.495+00:00,74949,49600,7332,6243,4,0,20.9,86.7,3405.0,46.0
2026-04-13T18:11:00.027+00:00,75170,49379,7333,6243,4,0,20.9,86.7,3405.0,46.0
2026-04-13T18:11:00.557+00:00,74732,49817,7333,6262,3,0,15.7,86.7,0.0,97.7
2026-04-13T18:11:02.615+00:00,76342,48207,7333,6262,3,0,15.7,86.7,0.0,97.7
2026-04-13T18:11:03.146+00:00,76550,48000,7333,6262,3,0,15.7,86.7,0.0,97.7
2026-04-13T18:11:03.680+00:00,75999,48551,7333,6262,3,0,15.7,86.7,0.0,97.7
2026-04-13T18:11:04.211+00:00,76017,48532,7333,6262,3,0,15.7,86.7,0.0,97.7
2026-04-13T18:11:04.740+00:00,76225,48324,7333,6262,3,0,15.7,86.7,0.0,97.7
2026-04-13T18:11:05.273+00:00,75889,48660,7333,6262,3,0,15.7,86.7,0.0,97.7
2026-04-13T18:11:05.802+00:00,75892,48657,7333,2769,3,0,15.7,86.7,0.0,97.7
2026-04-13T18:11:07.862+00:00,75873,48676,7334,2769,3,0,15.7,86.7,0.0,97.7
2026-04-13T18:11:08.395+00:00,75891,48658,7334,2769,3,0,15.7,86.7,0.0,97.7
2026-04-13T18:11:08.927+00:00,75922,48627,7334,2769,3,0,15.7,86.7,0.0,97.7
2026-04-13T18:11:09.460+00:00,75899,48651,7334,2769,3,0,15.7,86.7,0.0,97.7
2026-04-13T18:11:09.988+00:00,74874,49676,7334,2769,3,0,15.7,86.7,0.0,97.7
2026-04-13T18:11:10.521+00:00,72940,51609,7334,2769,3,0,15.7,86.7,0.0,86.7
2026-04-13T18:11:11.051+00:00,71366,53183,7334,2768,3,0,15.7,86.7,0.0,86.7
2026-04-13T18:11:13.112+00:00,72949,51600,7334,2768,3,0,15.7,86.7,0.0,86.7
2026-04-13T18:11:13.640+00:00,73347,51202,7334,2768,3,0,15.7,86.7,0.0,86.7
2026-04-13T18:11:14.168+00:00,73858,50691,7334,2768,3,0,15.7,86.7,0.0,86.7
2026-04-13T18:11:14.697+00:00,74728,49821,7334,2768,3,0,15.7,86.7,0.0,86.7
2026-04-13T18:11:15.226+00:00,74645,49904,7334,2768,3,0,15.7,86.7,0.0,86.7
2026-04-13T18:11:15.750+00:00,74495,50054,7334,2768,3,0,15.7,86.7,0.0,86.7
2026-04-13T18:11:16.279+00:00,74062,50487,7334,2769,3,0,15.7,86.7,0.0,86.7
2026-04-13T18:11:18.338+00:00,75034,49515,7334,2769,3,0,15.7,86.7,0.0,86.7
2026-04-13T18:11:18.863+00:00,75713,48836,7334,2769,3,0,15.7,86.7,0.0,86.7
2026-04-13T18:11:19.389+00:00,75504,49045,7334,2769,3,0,15.7,86.7,0.0,86.7
2026-04-13T18:11:19.915+00:00,75863,48686,7334,2769,3,0,15.7,86.7,0.0,86.7
2026-04-13T18:11:20.445+00:00,76016,48533,7334,2769,3,0,14.1,82.4,0.0,24.5
2026-04-13T18:11:20.961+00:00,76000,48550,7334,2769,3,0,14.1,82.4,0.0,24.5
2026-04-13T18:11:21.486+00:00,76008,48541,7334,2769,3,0,14.1,82.4,0.0,24.5
2026-04-13T18:11:23.539+00:00,76778,47771,7334,2769,3,0,14.1,82.4,0.0,24.5
2026-04-13T18:11:24.071+00:00,75901,48648,7334,2769,3,0,14.1,82.4,0.0,24.5
2026-04-13T18:11:24.604+00:00,76038,48511,7334,2769,3,0,14.1,82.4,0.0,24.5
2026-04-13T18:11:25.134+00:00,74119,50430,7334,2769,3,0,14.1,82.4,0.0,24.5
2026-04-13T18:11:25.665+00:00,72368,52182,7334,2769,3,0,14.1,82.4,0.0,24.5
2026-04-13T18:11:26.197+00:00,71772,52777,7334,2769,3,0,14.1,82.4,0.0,24.5
2026-04-13T18:11:26.730+00:00,72150,52399,7334,2769,3,0,14.1,82.4,0.0,24.5
2026-04-13T18:11:28.791+00:00,73907,50642,7334,2769,3,0,14.1,82.4,0.0,24.5
2026-04-13T18:11:29.323+00:00,74677,49872,7334,2769,3,0,14.1,82.4,0.0,24.5
2026-04-13T18:11:29.852+00:00,74566,49983,7334,2769,3,0,14.1,82.4,0.0,24.5
2026-04-13T18:11:30.381+00:00,74205,50345,7334,2769,3,0,14.6,82.4,3649.6,62.2
2026-04-13T18:11:30.912+00:00,74481,50068,7334,2769,3,0,14.6,82.4,3649.6,62.2
2026-04-13T18:11:31.441+00:00,73884,50665,7334,2769,3,0,14.6,82.4,3649.6,62.2
2026-04-13T18:11:31.974+00:00,74958,49591,7334,2769,3,0,14.6,82.4,3649.6,62.2
2026-04-13T18:11:34.041+00:00,75439,49110,7334,2769,3,0,14.6,82.4,3649.6,62.2
2026-04-13T18:11:34.574+00:00,75340,49209,7334,2769,3,0,14.6,82.4,3649.6,62.2
2026-04-13T18:11:35.104+00:00,76396,48153,7334,2769,3,0,14.6,82.4,3649.6,62.2
2026-04-13T18:11:35.635+00:00,75791,48758,7334,2769,3,0,14.6,82.4,3649.6,62.2
2026-04-13T18:11:36.165+00:00,76858,47691,7334,2769,3,0,14.6,82.4,3649.6,62.2
2026-04-13T18:11:36.700+00:00,75972,48577,7334,2769,3,0,14.6,82.4,3649.6,62.2
2026-04-13T18:11:37.222+00:00,76145,48404,7334,2769,3,0,14.6,82.4,3649.6,62.2
2026-04-13T18:11:39.288+00:00,76281,48268,7334,2769,3,0,14.6,82.4,3649.6,62.2
2026-04-13T18:11:39.822+00:00,75895,48654,7334,2769,3,0,14.6,82.4,3649.6,62.2
2026-04-13T18:11:40.351+00:00,75906,48644,7334,2769,3,0,14.6,82.4,3649.6,62.2
2026-04-13T18:11:40.882+00:00,75905,48644,7334,2769,3,0,14.7,83.2,35.3,86.4
2026-04-13T18:11:41.412+00:00,75917,48632,7334,2769,3,0,14.7,83.2,35.3,86.4
2026-04-13T18:11:41.942+00:00,75896,48653,7334,2769,3,0,14.7,83.2,35.3,86.4
2026-04-13T18:11:42.473+00:00,73538,51011,7334,2769,3,0,14.7,83.2,35.3,86.4
2026-04-13T18:11:44.538+00:00,73237,51312,7334,2769,3,0,14.7,83.2,35.3,86.4
2026-04-13T18:11:45.070+00:00,73480,51070,7334,2769,3,0,14.7,83.2,35.3,86.4
2026-04-13T18:11:45.600+00:00,73867,50682,7334,2769,3,0,14.7,83.2,35.3,86.4
2026-04-13T18:11:46.129+00:00,74473,50076,7334,2769,3,0,14.7,83.2,35.3,86.4
2026-04-13T18:11:46.658+00:00,73133,51416,7334,2769,3,0,14.7,83.2,35.3,86.4
2026-04-13T18:11:47.186+00:00,74461,50088,7334,2769,3,0,14.7,83.2,35.3,86.4
2026-04-13T18:11:47.718+00:00,74483,50066,7334,2769,3,0,14.7,83.2,35.3,86.4
2026-04-13T18:11:49.781+00:00,75299,49250,7334,2769,3,0,14.7,83.2,35.3,86.4
2026-04-13T18:11:50.310+00:00,75618,48931,7334,2769,3,0,14.7,83.2,35.3,86.4
2026-04-13T18:11:50.839+00:00,75752,48797,7334,2769,2,0,9.9,83.2,0.0,86.9
2026-04-13T18:11:51.369+00:00,75139,49410,7334,2769,2,0,9.9,83.2,0.0,86.9
2026-04-13T18:11:51.899+00:00,75248,49301,7334,2769,2,0,9.9,83.2,0.0,86.9
2026-04-13T18:11:52.426+00:00,75679,48870,7334,2769,2,0,9.9,83.2,0.0,86.9
2026-04-13T18:11:52.957+00:00,75816,48733,7334,2769,2,0,9.9,83.2,0.0,86.9
2026-04-13T18:11:55.016+00:00,76203,48346,7334,2769,2,0,9.9,83.2,0.0,86.9
2026-04-13T18:11:55.546+00:00,76332,48217,7334,2769,2,0,9.9,83.2,0.0,86.9
2026-04-13T18:11:56.076+00:00,76110,48439,7334,2769,2,0,9.9,83.2,0.0,86.9
2026-04-13T18:11:56.604+00:00,76122,48427,7334,2769,2,0,9.9,83.2,0.0,86.9
2026-04-13T18:11:57.132+00:00,76378,48171,7334,2769,2,0,9.9,83.2,0.0,86.9
2026-04-13T18:11:57.661+00:00,76116,48433,7334,2769,2,0,9.9,83.2,0.0,86.9
2026-04-13T18:11:58.190+00:00,76123,48426,7334,2769,2,0,9.9,83.2,0.0,86.9
2026-04-13T18:12:00.242+00:00,71418,53131,7334,2769,2,0,9.9,83.2,0.0,86.9
2026-04-13T18:12:00.773+00:00,71902,52647,7334,2769,2,0,10.2,83.2,0.0,81.0
2026-04-13T18:12:01.305+00:00,72356,52193,7334,2769,2,0,10.2,83.2,0.0,81.0
2026-04-13T18:12:01.837+00:00,72773,51776,7334,2769,2,0,10.2,83.2,0.0,81.0
2026-04-13T18:12:02.365+00:00,73219,51330,7334,2769,2,0,10.2,83.2,0.0,81.0
2026-04-13T18:12:02.892+00:00,73666,50883,7334,2769,2,0,10.2,83.2,0.0,81.0
2026-04-13T18:12:03.420+00:00,75009,49540,7334,2769,2,0,10.2,83.2,0.0,81.0
2026-04-13T18:12:05.475+00:00,74810,49739,7334,2769,2,0,10.2,83.2,0.0,81.0
2026-04-13T18:12:06.003+00:00,75197,49352,7334,2769,2,0,10.2,83.2,0.0,81.0
2026-04-13T18:12:06.535+00:00,75366,49183,7334,2769,2,0,10.2,83.2,0.0,81.0
2026-04-13T18:12:07.069+00:00,74704,49845,7334,2769,2,0,10.2,83.2,0.0,81.0
2026-04-13T18:12:07.597+00:00,74647,49902,7334,2769,2,0,10.2,83.2,0.0,81.0
2026-04-13T18:12:08.126+00:00,74595,49954,7334,2769,2,0,10.2,83.2,0.0,81.0
2026-04-13T18:12:08.656+00:00,74596,49954,7334,2769,2,0,10.2,83.2,0.0,81.0
2026-04-13T18:12:10.711+00:00,73669,50880,7334,2769,2,0,10.2,83.2,0.0,80.4
2026-04-13T18:12:11.241+00:00,71976,52573,7334,2769,2,0,10.2,83.2,0.0,80.4
2026-04-13T18:12:11.768+00:00,71987,52562,7334,2769,2,0,10.2,83.2,0.0,80.4
2026-04-13T18:12:12.296+00:00,71987,52562,7334,2769,2,0,10.2,83.2,0.0,80.4
2026-04-13T18:12:12.822+00:00,71977,52572,7334,2769,2,0,10.2,83.2,0.0,80.4
2026-04-13T18:12:13.347+00:00,71975,52575,7334,2769,2,0,10.2,83.2,0.0,80.4
2026-04-13T18:12:13.875+00:00,71963,52586,7334,2769,2,0,10.2,83.2,0.0,80.4
2026-04-13T18:12:15.931+00:00,71955,52594,7334,2769,2,0,10.2,83.2,0.0,80.4
2026-04-13T18:12:16.456+00:00,71969,52580,7334,2769,2,0,10.2,83.2,0.0,80.4
2026-04-13T18:12:16.983+00:00,71961,52588,7334,2769,2,0,10.2,83.2,0.0,80.4
2026-04-13T18:12:17.513+00:00,71932,52617,7334,2769,2,0,10.2,83.2,0.0,80.4
2026-04-13T18:12:18.039+00:00,71930,52619,7334,2769,2,0,10.2,83.2,0.0,80.4
2026-04-13T18:12:18.569+00:00,71914,52635,7334,2769,2,0,10.2,83.2,0.0,80.4
2026-04-13T18:12:19.100+00:00,71914,52635,7334,2769,2,0,10.2,83.2,0.0,80.4
2026-04-13T18:12:21.159+00:00,71883,52667,7334,2769,2,0,10.3,83.8,126.0,76.1
2026-04-13T18:12:21.688+00:00,71863,52686,7334,2769,2,0,10.3,83.8,126.0,76.1
2026-04-13T18:12:22.215+00:00,71865,52684,7334,2769,2,0,10.3,83.8,126.0,76.1
2026-04-13T18:12:22.744+00:00,71853,52697,7334,2769,2,0,10.3,83.8,126.0,76.1
2026-04-13T18:12:23.269+00:00,71895,52654,7334,2769,2,0,10.3,83.8,126.0,76.1
2026-04-13T18:12:23.796+00:00,71869,52681,7334,2769,2,0,10.3,83.8,126.0,76.1
2026-04-13T18:12:24.322+00:00,71868,52681,7334,2768,2,0,10.3,83.8,126.0,76.1
2026-04-13T18:12:26.379+00:00,71841,52708,7334,2768,2,0,10.3,83.8,126.0,76.1
2026-04-13T18:12:26.906+00:00,71810,52739,7334,2768,2,0,10.3,83.8,126.0,76.1
2026-04-13T18:12:27.434+00:00,71796,52753,7334,2768,2,0,10.3,83.8,126.0,76.1
2026-04-13T18:12:27.960+00:00,71793,52756,7334,2768,2,0,10.3,83.8,126.0,76.1
2026-04-13T18:12:28.490+00:00,71799,52751,7334,2768,2,0,10.3,83.8,126.0,76.1
2026-04-13T18:12:29.018+00:00,71782,52767,7334,2768,2,0,10.3,83.8,126.0,76.1
2026-04-13T18:12:29.545+00:00,71785,52764,7334,2769,2,0,10.3,83.8,126.0,76.1
2026-04-13T18:12:31.637+00:00,71763,52786,7334,2769,2,0,10.4,83.8,0.0,82.4
2026-04-13T18:12:32.166+00:00,71764,52785,7334,2769,2,0,10.4,83.8,0.0,82.4
2026-04-13T18:12:32.695+00:00,71760,52790,7334,2769,2,0,10.4,83.8,0.0,82.4
2026-04-13T18:12:33.222+00:00,71760,52789,7334,2769,2,0,10.4,83.8,0.0,82.4
2026-04-13T18:12:33.748+00:00,71745,52805,7334,2769,2,0,10.4,83.8,0.0,82.4
2026-04-13T18:12:34.276+00:00,71739,52811,7334,2769,2,0,10.4,83.8,0.0,82.4
2026-04-13T18:12:34.802+00:00,71737,52812,7334,2768,2,0,10.4,83.8,0.0,82.4
2026-04-13T18:12:36.858+00:00,71729,52820,7334,2768,2,0,10.4,83.8,0.0,82.4
2026-04-13T18:12:37.387+00:00,71719,52831,7334,2768,2,0,10.4,83.8,0.0,82.4
2026-04-13T18:12:37.917+00:00,71710,52839,7334,2768,2,0,10.4,83.8,0.0,82.4
2026-04-13T18:12:38.446+00:00,71711,52838,7334,2768,2,0,10.4,83.8,0.0,82.4
2026-04-13T18:12:38.977+00:00,71697,52852,7334,2768,2,0,10.4,83.8,0.0,82.4
2026-04-13T18:12:39.510+00:00,71698,52851,7334,2768,2,0,10.4,83.8,0.0,82.4
2026-04-13T18:12:40.038+00:00,71690,52859,7334,2769,2,0,10.4,83.8,0.0,82.4
2026-04-13T18:12:42.090+00:00,71673,52876,7334,2769,2,0,10.6,83.8,0.0,82.0
2026-04-13T18:12:42.619+00:00,71674,52875,7334,2769,2,0,10.6,83.8,0.0,82.0
2026-04-13T18:12:43.149+00:00,71678,52871,7334,2769,2,0,10.6,83.8,0.0,82.0
2026-04-13T18:12:43.675+00:00,71670,52879,7334,2769,2,0,10.6,83.8,0.0,82.0
2026-04-13T18:12:44.202+00:00,71670,52879,7334,2769,2,0,10.6,83.8,0.0,82.0
2026-04-13T18:12:44.732+00:00,71660,52889,7334,2769,2,0,10.6,83.8,0.0,82.0
2026-04-13T18:12:45.279+00:00,71657,52892,7334,2769,2,0,10.6,83.8,0.0,82.0
2026-04-13T18:12:47.336+00:00,71638,52911,7334,2769,2,0,10.6,83.8,0.0,82.0
2026-04-13T18:12:47.862+00:00,71623,52926,7334,2769,2,0,10.6,83.8,0.0,82.0
2026-04-13T18:12:48.391+00:00,71613,52936,7334,2769,2,0,10.6,83.8,0.0,82.0
2026-04-13T18:12:48.919+00:00,71608,52941,7334,2769,2,0,10.6,83.8,0.0,82.0
2026-04-13T18:12:49.446+00:00,71600,52950,7334,2769,2,0,10.6,83.8,0.0,82.0
2026-04-13T18:12:49.977+00:00,71603,52946,7334,2769,2,0,10.6,83.8,0.0,82.0
2026-04-13T18:12:50.507+00:00,71603,52946,7334,2769,2,0,10.6,83.8,0.0,81.8
2026-04-13T18:12:52.566+00:00,71575,52974,7334,2769,2,0,10.6,83.8,0.0,81.8
2026-04-13T18:12:53.094+00:00,71574,52975,7334,2769,2,0,10.6,83.8,0.0,81.8
2026-04-13T18:12:53.621+00:00,71560,52989,7334,2769,2,0,10.6,83.8,0.0,81.8
2026-04-13T18:12:54.149+00:00,71559,52990,7334,2769,2,0,10.6,83.8,0.0,81.8
2026-04-13T18:12:54.676+00:00,71554,52995,7334,2769,2,0,10.6,83.8,0.0,81.8
2026-04-13T18:12:55.200+00:00,71552,52997,7334,2769,2,0,10.6,83.8,0.0,81.8
2026-04-13T18:12:55.726+00:00,71547,53002,7334,2769,2,0,10.6,83.8,0.0,81.8
