ts,used_mib,available_mib,swap_mib,container_rss_mib,running,waiting,kv_pct,prefix_hit_pct,prompt_tps,gen_tps
2026-04-12T22:25:44.329+00:00,69563,54986,6646,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:25:44.844+00:00,69534,55015,6646,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:25:45.373+00:00,69555,54994,6646,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:25:45.898+00:00,69522,55027,6646,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:25:46.425+00:00,69523,55026,6646,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:25:48.476+00:00,69541,55008,6646,3429,1,0,0.5,0.0,7.4,11.0
2026-04-12T22:25:49.005+00:00,69565,54984,6646,3429,1,0,0.5,0.0,7.4,11.0
2026-04-12T22:25:49.530+00:00,69589,54960,6646,3429,1,0,0.5,0.0,7.4,11.0
2026-04-12T22:25:50.055+00:00,69574,54976,6646,3429,1,0,0.5,0.0,7.4,11.0
2026-04-12T22:25:50.581+00:00,69580,54969,6646,3429,1,0,0.5,0.0,7.4,11.0
2026-04-12T22:25:51.103+00:00,69546,55003,6646,3429,1,0,0.5,0.0,7.4,11.0
2026-04-12T22:25:51.627+00:00,69568,54981,6646,3429,1,0,0.5,0.0,7.4,11.0
2026-04-12T22:25:53.678+00:00,69564,54985,6646,3429,1,0,0.5,0.0,7.4,11.0
2026-04-12T22:25:54.206+00:00,69568,54981,6646,3429,1,0,0.5,0.0,7.4,11.0
2026-04-12T22:25:54.730+00:00,69571,54979,6646,3429,1,0,0.5,0.0,7.4,11.0
2026-04-12T22:25:55.255+00:00,69561,54988,6646,3429,1,0,0.5,0.0,7.4,11.0
2026-04-12T22:25:55.782+00:00,69556,54994,6646,3429,1,0,0.5,0.0,7.4,11.0
2026-04-12T22:25:56.309+00:00,69552,54997,6646,3429,1,0,0.5,0.0,7.4,11.0
2026-04-12T22:25:56.832+00:00,69558,54991,6646,3429,1,0,0.5,0.0,0.0,63.7
2026-04-12T22:25:58.887+00:00,69574,54975,6646,3429,1,0,0.5,0.0,0.0,63.7
2026-04-12T22:25:59.414+00:00,69554,54995,6646,3429,1,0,0.5,0.0,0.0,63.7
2026-04-12T22:25:59.941+00:00,69560,54989,6646,3429,1,0,0.5,0.0,0.0,63.7
2026-04-12T22:26:00.467+00:00,69539,55010,6646,3429,1,0,0.5,0.0,0.0,63.7
2026-04-12T22:26:00.991+00:00,69547,55002,6646,3429,1,0,0.5,0.0,0.0,63.7
2026-04-12T22:26:01.518+00:00,69549,55000,6646,3429,1,0,0.5,0.0,0.0,63.7
2026-04-12T22:26:02.045+00:00,69554,54995,6646,3429,1,0,0.5,0.0,0.0,63.7
2026-04-12T22:26:04.095+00:00,69524,55025,6646,3429,1,0,0.5,0.0,0.0,63.7
2026-04-12T22:26:04.618+00:00,69528,55022,6646,3429,1,0,0.5,0.0,0.0,63.7
2026-04-12T22:26:05.141+00:00,69524,55025,6646,3429,1,0,0.5,0.0,0.0,63.7
2026-04-12T22:26:05.668+00:00,69537,55012,6646,3429,1,0,0.5,0.0,0.0,63.7
2026-04-12T22:26:06.195+00:00,69554,54995,6646,3429,1,0,0.5,0.0,0.0,63.7
2026-04-12T22:26:06.721+00:00,69563,54986,6646,3429,1,0,0.6,0.0,0.0,63.5
2026-04-12T22:26:07.245+00:00,69552,54998,6646,3429,1,0,0.6,0.0,0.0,63.5
2026-04-12T22:26:09.294+00:00,69538,55011,6646,3429,1,0,0.6,0.0,0.0,63.5
2026-04-12T22:26:09.811+00:00,69536,55013,6646,3429,1,0,0.6,0.0,0.0,63.5
2026-04-12T22:26:10.330+00:00,69544,55005,6646,3429,1,0,0.6,0.0,0.0,63.5
2026-04-12T22:26:10.846+00:00,69531,55018,6646,3429,1,0,0.6,0.0,0.0,63.5
2026-04-12T22:26:11.362+00:00,69526,55023,6646,3429,1,0,0.6,0.0,0.0,63.5
2026-04-12T22:26:11.878+00:00,69531,55018,6646,3429,1,0,0.6,0.0,0.0,63.5
2026-04-12T22:26:12.393+00:00,69527,55022,6646,3429,1,0,0.6,0.0,0.0,63.5
2026-04-12T22:26:14.430+00:00,69572,54977,6646,3429,1,0,0.6,0.0,0.0,63.5
2026-04-12T22:26:14.949+00:00,69571,54978,6646,3429,1,0,0.6,0.0,0.0,63.5
2026-04-12T22:26:15.466+00:00,69565,54984,6646,3429,1,0,0.6,0.0,0.0,63.5
2026-04-12T22:26:15.981+00:00,69549,55000,6646,3429,1,0,0.6,0.0,0.0,63.5
2026-04-12T22:26:16.500+00:00,69541,55008,6646,3429,1,0,0.6,0.0,0.0,63.5
2026-04-12T22:26:17.019+00:00,69540,55009,6646,3429,0,0,0.0,0.0,0.0,11.8
2026-04-12T22:26:17.538+00:00,69548,55001,6646,3429,0,0,0.0,0.0,0.0,11.8
2026-04-12T22:26:19.575+00:00,69574,54975,6646,3429,0,0,0.0,0.0,0.0,11.8
2026-04-12T22:26:20.093+00:00,69599,54950,6646,3429,0,0,0.0,0.0,0.0,11.8
2026-04-12T22:26:20.608+00:00,69551,54999,6646,3429,0,0,0.0,0.0,0.0,11.8
2026-04-12T22:26:21.123+00:00,69560,54990,6646,3429,0,0,0.0,0.0,0.0,11.8
2026-04-12T22:26:21.641+00:00,69540,55009,6646,3429,0,0,0.0,0.0,0.0,11.8
2026-04-12T22:26:22.159+00:00,69552,54998,6646,3429,0,0,0.0,0.0,0.0,11.8
2026-04-12T22:26:22.674+00:00,69531,55018,6646,3429,0,0,0.0,0.0,0.0,11.8
2026-04-12T22:26:24.710+00:00,69550,54999,6646,3429,0,0,0.0,0.0,0.0,11.8
2026-04-12T22:26:25.228+00:00,69544,55005,6646,3429,0,0,0.0,0.0,0.0,11.8
2026-04-12T22:26:25.744+00:00,69520,55029,6646,3429,0,0,0.0,0.0,0.0,11.8
2026-04-12T22:26:26.260+00:00,69520,55029,6646,3429,0,0,0.0,0.0,0.0,11.8
2026-04-12T22:26:26.777+00:00,69510,55039,6646,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:27.293+00:00,69525,55024,6646,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:27.809+00:00,69535,55015,6646,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:29.843+00:00,69553,54996,6646,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:30.360+00:00,69551,54999,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:30.879+00:00,69544,55005,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:31.395+00:00,69539,55011,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:31.911+00:00,69539,55010,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:32.426+00:00,69552,54997,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:32.943+00:00,69543,55006,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:34.977+00:00,69558,54991,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:35.495+00:00,69566,54983,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:36.012+00:00,69579,54970,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:36.529+00:00,69557,54992,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:37.044+00:00,69561,54988,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:37.558+00:00,69575,54974,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:38.073+00:00,69575,54974,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:40.108+00:00,69555,54994,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:40.626+00:00,69561,54989,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:41.142+00:00,69533,55016,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:41.656+00:00,69541,55008,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:42.170+00:00,69560,54989,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:42.687+00:00,69552,54998,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:43.204+00:00,69555,54995,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:45.237+00:00,69536,55013,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:45.792+00:00,69556,54994,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:46.306+00:00,69546,55003,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:46.822+00:00,69542,55007,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:47.336+00:00,69564,54985,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:47.854+00:00,69533,55016,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:48.371+00:00,69539,55010,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:50.404+00:00,69532,55017,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:50.920+00:00,69563,54986,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:51.439+00:00,69556,54993,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:51.956+00:00,69555,54994,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:52.474+00:00,69541,55008,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:52.988+00:00,69518,55031,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:53.504+00:00,69531,55018,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:55.537+00:00,69552,54997,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:56.088+00:00,69502,55047,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:56.603+00:00,69508,55042,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:57.120+00:00,69525,55024,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:57.636+00:00,69553,54996,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:58.154+00:00,69563,54986,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:26:58.672+00:00,69566,54983,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:27:00.702+00:00,69554,54995,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:27:01.220+00:00,69521,55028,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:27:01.738+00:00,69533,55016,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:27:02.252+00:00,69533,55016,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:27:02.768+00:00,69521,55028,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:27:03.286+00:00,69538,55011,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:27:03.800+00:00,69550,54999,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:27:05.834+00:00,69522,55027,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:27:06.352+00:00,69534,55016,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:27:06.869+00:00,69547,55002,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:27:07.384+00:00,69560,54989,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:27:07.925+00:00,69561,54989,6645,3429,0,0,0.0,0.0,0.0,0.0
2026-04-12T22:27:08.442+00:00,69563,54986,6645,3429,0,0,0.0,0.0,0.0,0.0
